train_loss,val_loss,train_acc,val_acc,train_acc_cls,val_acc_cls,train_mean_iu,val_mean_iu,train_fwavacc,val_fwavacc,learning_rates
0.24818383729457855,0.0,0.9002617785395408,0.8769194340682702,0.6643030798417964,0.5,0.5921871448765383,0.4384597170341351,0.8278626015833741,0.7689876938466154,0.001
0.8153241167068481,0.0,0.8723367346938775,0.8769194340682702,0.6330873248519857,0.5,0.5447496435580222,0.4384597170341351,0.7950724728714826,0.7689876938466154,0.001
