train_loss,val_loss,train_acc,val_acc,train_acc_cls,val_acc_cls,train_mean_iu,val_mean_iu,train_fwavacc,val_fwavacc,learning_rates,train_dice,val_dice,train_recall,val_recall
0.46019116973876956,0.4573770761489868,0.9132557995854592,0.9038560457665209,0.6730849122621865,0.6894258832829926,0.614677807115671,0.620120146784006,0.8433848358156483,0.8302091960657725,0.001,0.71862370957484,0.7278807458506604,0.6730849122621863,0.6894258832829822
0.44250239872932434,0.44359835982322693,0.915987474091199,0.9076711878948007,0.6925898529454039,0.6754890124843902,0.6313958471441108,0.6160529529751091,0.8490171407015319,0.8325888658384449,0.001,0.7366829902709072,0.7220421976241959,0.6925898529454035,0.6754890124843804
